Train/Value,Time/Buffer,Train/Action_abs_mean,Train/control_penalty,Time/Actor_Time,Train/PolicyClip,Train/Grad_norm_actor,Train/policy_loss,Train/Action_magnitude_L1,Train/Entropy_Loss,Train/Ratio,Train/Policy_loss,Train/V,Train/Action_max,Train/Loss,Time/B_Original_Format_Time,Train/Return,Train/LogProb,Train/Action_std,Time/Critic_Time,Train/Action_magnitude,Time/B_Format_Time,Itr,train/batch_reward,Train/Entropy_loss,Train/recon_loss,Train/Entropy
2.4237788,0.0003859996795654297,0.6679176,1.184887,0.011090755462646484,0.095973596,0.0,-0.098809406,1.5026523,2.5820083916187286e-05,1.0391889,-0.098809406,2.4237788,0.26939622,-0.086934716,0.003351926803588867,2.51209,-0.24384172,0.3495264,0.0,1.1707721,0.0035429000854492188,70,0.05,2.5820083916187286e-05,0.0,-0.025820084
2.0315104,0.000438690185546875,0.73935485,1.2851115,0.009729146957397461,0.005577898,0.0,-0.08744437,1.6086545,-0.00012536346912384033,0.9026427,-0.08744437,2.0315104,0.16417038,-0.074718624,0.003477811813354492,2.214078,-1.2858304,0.40830794,0.0,1.2399869,0.0036220550537109375,71,0.08,-0.00012536346912384033,0.0,0.12536347
3.2655938,0.00037288665771484375,0.71665734,1.2568895,0.009287834167480469,0.06571328,0.0,0.10880262,1.5676165,-4.1149243712425236e-05,0.9165033,0.10880262,3.2655938,0.4302244,0.121330366,0.0036249160766601562,3.1779478,-0.51812404,0.37599042,9.5367431640625e-07,1.2116985,0.0037398338317871094,72,0.05,-4.1149243712425236e-05,0.0,0.041149244
2.2588491,0.00037479400634765625,0.7488001,1.322362,0.010300874710083008,0.04428908,0.0,0.07702317,1.7517608,-0.00024190458655357362,0.82458335,0.07702317,2.2588491,0.25558975,0.09000488,0.003692150115966797,2.1582747,-1.0335442,0.419502,9.5367431640625e-07,1.343151,0.003570079803466797,73,0.055,-0.00024190458655357362,0.0,0.24190459
2.1314695,0.0007140636444091797,0.76903033,1.2120233,0.009207010269165039,0.05027529,0.0,-0.039638177,1.6316665,9.312626719474792e-05,0.96507424,-0.039638177,2.1314695,0.17678711,-0.02742482,0.0034317970275878906,2.143177,0.04039567,0.3035941,0.0,1.2670151,0.0037751197814941406,74,0.06,9.312626719474792e-05,0.0,-0.09312627
2.5637252,0.0004038810729980469,0.7294715,1.2407364,0.009235858917236328,0.045646902,0.0,0.062853925,1.6024084,-0.0002239024043083191,0.9035261,0.062853925,2.5637252,0.31922287,0.07503738,0.0038499832153320312,2.4787436,-0.7576836,0.3986727,9.5367431640625e-07,1.2636567,0.003319978713989258,75,0.045,-0.0002239024043083191,0.0,0.2239024
2.4601607,0.0003859996795654297,0.7120564,1.2118964,0.012498855590820312,0.049884155,0.0,-0.11567612,1.6058491,0.00021110576391220094,0.9705431,-0.11567612,2.4601607,0.50285363,-0.10334605,0.0033719539642333984,2.5622263,-0.7248317,0.28533432,1.1920928955078125e-06,1.2463588,0.003690004348754883,76,0.055,0.00021110576391220094,0.0,-0.21110576
2.1110156,0.0003941059112548828,0.6854671,1.0843328,0.008597135543823242,0.033823833,0.0,-0.15780039,1.4845738,0.00014832979440689088,1.0103928,-0.15780039,2.1110156,0.33150116,-0.14680874,0.00347900390625,2.2861788,-0.0320566,0.29609758,0.0,1.1373628,0.0036139488220214844,77,0.06,0.00014832979440689088,0.0,-0.1483298
1.8068146,0.0004131793975830078,0.64868194,1.1252284,0.008518218994140625,0.113215186,0.0,-0.022210537,1.4298633,2.7742896229028704e-05,1.0334495,-0.022210537,1.8068146,0.3257836,-0.01093051,0.003500699996948242,1.80436,-1.1216,0.3248088,9.5367431640625e-07,1.114966,0.003984212875366211,78,0.05,2.7742896229028704e-05,0.0,-0.027742896
2.27875,0.00036406517028808594,0.61157256,1.1525271,0.009286880493164062,0.01987976,0.0,-0.29002553,1.4232272,-6.106518208980561e-05,1.0271955,-0.29002553,2.27875,0.39615792,-0.27856132,0.0035440921783447266,2.5486822,-0.15358602,0.36945048,0.0,1.1123086,0.0042340755462646484,79,0.065,-6.106518208980561e-05,0.0,0.061065182
2.2046957,0.0010533332824707031,0.6262833,1.1408292,0.009812116622924805,0.03619812,0.0,0.18953508,1.4761957,-0.00010596065223217011,0.7834765,0.18953508,2.2046957,0.5181675,0.2008374,0.0034978389739990234,2.0007813,-0.6258145,0.37603104,0.0,1.150697,0.0033998489379882812,80,0.045,-0.00010596065223217011,0.0,0.10596065
1.7719823,0.0003991127014160156,0.62299335,1.1510278,0.00939488410949707,0.07259242,0.0,0.06968374,1.475879,-0.00017765374481678008,1.0072548,0.06968374,1.7719823,0.427333,0.08101636,0.0033388137817382812,1.6715598,-0.63646674,0.38243148,1.1920928955078125e-06,1.155104,0.0038950443267822266,81,0.03,-0.00017765374481678008,0.0,0.17765374
1.8421469,0.0008270740509033203,0.6811665,1.1950805,0.01517486572265625,0.02949338,0.0,-0.10886018,1.4488916,3.357920050621033e-05,0.99854493,-0.10886018,1.8421469,0.4993396,-0.096875794,0.004321098327636719,1.9402726,-0.1085596,0.34333694,0.0,1.1449387,0.003991127014160156,82,0.075,3.357920050621033e-05,0.0,-0.0335792
2.1532202,0.00033402442932128906,0.66005605,1.1861626,0.009145736694335938,0.061669234,0.0,-0.27884644,1.5162066,-8.913209289312363e-05,1.033019,-0.27884644,2.1532202,0.5593665,-0.26707396,0.0035347938537597656,2.4255166,-0.3788789,0.39313403,0.0,1.18264,0.0037131309509277344,83,0.05,-8.913209289312363e-05,0.0,0.08913209
2.24155,0.0003600120544433594,0.76345146,1.2908235,0.00974893569946289,0.03891659,0.0,-0.20642306,1.6208969,0.0002698267698287964,1.051934,-0.20642306,2.24155,0.48198792,-0.193245,0.0035800933837890625,2.4347756,0.1392278,0.28643796,0.0,1.2675229,0.0035321712493896484,84,0.07,0.0002698267698287964,0.0,-0.26982677
2.0980592,0.000370025634765625,0.67133147,1.1447376,0.010561227798461914,0.12125853,0.0,-0.047368463,1.4555081,-0.0001368827372789383,1.1821347,-0.047368463,2.0980592,0.3210981,-0.03605797,0.0034368038177490234,2.18479,-1.5507407,0.3924472,9.5367431640625e-07,1.1175015,0.0033888816833496094,85,0.06,-0.0001368827372789383,0.0,0.13688274
1.8526165,0.0003039836883544922,0.6864125,1.1946957,0.009040117263793945,0.0631521,0.0,-0.07465971,1.4460313,8.935611695051194e-05,0.9576355,-0.07465971,1.8526165,0.55327207,-0.062623404,0.003604888916015625,1.9080244,-0.3294779,0.32978916,0.0,1.1310288,0.0033528804779052734,86,0.04,8.935611695051194e-05,0.0,-0.08935612
2.4840035,0.0004329681396484375,0.6761918,1.2051512,0.012376070022583008,0.07338819,0.0,0.22462444,1.5092257,0.00010867229104042053,0.86012536,0.22462444,2.4840035,0.49749398,0.23678462,0.0037682056427001953,2.2340665,0.044149112,0.33101273,9.5367431640625e-07,1.2034794,0.0035190582275390625,87,0.03,0.00010867229104042053,0.0,-0.10867229
1.8772385,0.0004379749298095703,0.70318395,1.2304977,0.00979304313659668,0.034941267,0.0,-0.13762812,1.6561335,2.4109525606036185e-05,1.0828619,-0.13762812,1.8772385,0.6317424,-0.12529904,0.003654003143310547,2.0060012,-0.41619578,0.3757428,0.0,1.2840524,0.003301858901977539,88,0.065,2.4109525606036185e-05,0.0,-0.024109526
1.9802978,0.00037598609924316406,0.7032675,1.211004,0.009209156036376953,0.06108428,0.0,-0.20884785,1.5061473,3.349491208791733e-05,1.0014348,-0.20884785,1.9802978,0.3756109,-0.19670431,0.003537893295288086,2.183383,-0.45100105,0.35865957,0.0,1.1941314,0.0034360885620117188,89,0.06,3.349491208791733e-05,0.0,-0.033494912
2.2633903,0.0005781650543212891,0.6079088,1.0535674,0.010244131088256836,0.034353677,0.0,0.045699395,1.3644414,0.000282133549451828,0.82933015,0.045699395,2.2633903,0.4753354,0.056517206,0.0033102035522460938,2.2132173,-7.679165,0.28841683,0.0,1.0814736,0.0033528804779052734,90,0.05,0.000282133549451828,0.0,-0.28213355
2.5875475,0.00036263465881347656,0.6457958,1.1182389,0.009042978286743164,0.036771975,0.0,0.040584255,1.4206662,0.00012628641724586487,0.9585447,0.040584255,2.5875475,0.22960728,0.051892933,0.003504037857055664,2.6323135,-1.1584958,0.32058576,0.0,1.1201122,0.0034880638122558594,91,0.055,0.00012628641724586487,0.0,-0.12628642
2.167418,0.0003666877746582031,0.6466019,1.1088451,0.009727001190185547,0.065100126,0.0,-0.16491187,1.473763,0.00018669956922531128,0.9066356,-0.16491187,2.167418,0.49671495,-0.15363672,0.0034990310668945312,2.3228555,-0.47647095,0.3284821,7.152557373046875e-07,1.1562924,0.0038161277770996094,92,0.06,0.00018669956922531128,0.0,-0.18669957
2.7911417,0.0004241466522216797,0.8260621,1.3999944,0.009026050567626953,0.03964695,0.0,0.046216406,1.7340165,-8.497445285320282e-05,0.8829323,0.046216406,2.7911417,0.26169112,0.060131375,0.003982067108154297,2.7396204,-0.5596234,0.39681935,0.0,1.3353559,0.003390789031982422,93,0.065,-8.497445285320282e-05,0.0,0.08497445
2.8537924,0.00038814544677734375,0.76257986,1.2826103,0.009270191192626953,0.043066517,0.0,-0.024270399,1.5913013,0.00032602351903915404,0.8404015,-0.024270399,2.8537924,0.36054948,-0.011118271,0.003402233123779297,2.887911,-1.7741373,0.27796313,0.0,1.2475094,0.003130197525024414,94,0.06,0.00032602351903915404,0.0,-0.32602352
2.398271,0.0003619194030761719,0.658651,1.1154822,0.00962376594543457,0.05878127,0.0,-0.0077007804,1.4414479,8.44472125172615e-05,0.9513109,-0.0077007804,2.398271,0.3502626,0.0035384889,0.0037300586700439453,2.395945,-0.14853248,0.31475303,0.0,1.1314247,0.003314971923828125,95,0.05,8.44472125172615e-05,0.0,-0.08444721
2.506325,0.0005190372467041016,0.6843453,1.1181803,0.009727001190185547,0.085894816,0.0,0.11198896,1.6681912,0.00030717068910598755,0.64727676,0.11198896,2.506325,0.4060546,0.123477936,0.0036149024963378906,2.3924663,-1.6932825,0.25101092,0.0,1.2987204,0.0036110877990722656,96,0.055,0.00030717068910598755,0.0,-0.3071707
2.6029606,0.0003039836883544922,0.45426297,0.82998186,0.009820938110351562,0.095355295,0.0,0.19516188,1.0066729,-1.943095773458481e-05,0.6380201,0.19516188,2.6029606,0.3535474,0.20344226,0.003715991973876953,2.380312,-0.69606435,0.29716876,0.0,0.7949961,0.004288911819458008,97,0.02,-1.943095773458481e-05,0.0,0.019430958
1.9458895,0.0002999305725097656,0.68281573,1.1756432,0.010577201843261719,0.060334906,0.0,-0.099361464,1.4850037,-4.496447741985321e-05,1.1796325,-0.099361464,1.9458895,0.47746179,-0.08764999,0.003902912139892578,2.0324397,-0.24352393,0.35972273,0.0,1.1624104,0.00392913818359375,98,0.05,-4.496447741985321e-05,0.0,0.044964477
1.7233329,0.0004260540008544922,0.7134464,1.2082603,0.012018918991088867,0.031699013,0.0,-0.048608836,1.4523468,0.00013006651401519775,0.9960442,-0.048608836,1.7233329,0.3618507,-0.03639617,0.0037598609924316406,1.753041,-0.02234519,0.29447415,1.1920928955078125e-06,1.1592882,0.0033500194549560547,99,0.05,0.00013006651401519775,0.0,-0.13006651
1.9889129,0.0004131793975830078,0.59064317,1.0362198,0.008984088897705078,0.037346154,0.0,0.030100774,1.3594763,-0.000165448397397995,0.8700927,0.030100774,1.9889129,0.3876727,0.040297523,0.003778696060180664,1.9426677,-0.93307257,0.37451828,9.5367431640625e-07,1.0711496,0.0033140182495117188,100,0.055,-0.000165448397397995,0.0,0.1654484
1.431762,0.00022292137145996094,0.28035405,0.65315247,0.009966850280761719,0.0673387,0.0,0.1926711,0.81885535,-0.00026604509353637696,0.5866058,0.1926711,1.431762,0.18165684,0.19893658,0.004354715347290039,1.218646,-1.5826527,0.35554218,0.0,0.64142317,0.0037598609924316406,101,0.0,-0.00026604509353637696,0.0,0.2660451
2.4561543,0.00037097930908203125,0.58343357,1.150332,0.009606122970581055,0.04015099,0.0,-0.04689883,1.520246,-0.00011219234764575959,0.9964885,-0.04689883,2.4561543,0.5963967,-0.0355077,0.0035729408264160156,2.4958706,-1.4995751,0.3927682,0.0,1.2011032,0.0036602020263671875,102,0.04,-0.00011219234764575959,0.0,0.11219235
1.4172245,0.0005230903625488281,0.5501144,1.0630587,0.010200977325439453,0.030512545,0.0,-0.0559235,1.3748814,-0.00014456191658973694,0.93636566,-0.0559235,1.4172245,0.34820464,-0.045437478,0.0040149688720703125,1.46301,-0.6658962,0.4095962,0.0,1.0781472,0.0034618377685546875,103,0.045,-0.00014456191658973694,0.0,0.14456192
1.7629056,0.0004508495330810547,0.6108722,1.1914176,0.010006904602050781,0.043295935,0.0,0.061457742,1.4403887,-0.0003258112967014313,0.8496116,0.061457742,1.7629056,0.53357047,0.07304611,0.003467082977294922,1.682571,-0.848195,0.47250804,0.0,1.1467167,0.0034220218658447266,104,0.035,-0.0003258112967014313,0.0,0.3258113
3.1617355,0.0002281665802001953,0.4041082,1.8926357,0.009002923965454102,0.22988346,0.0,0.3070912,1.048662,-0.0014425060749053956,0.19298549,0.3070912,3.1617355,0.2973501,0.32457507,0.0036902427673339844,2.7911637,-2.3860803,1.2905246,0.0,0.8317231,0.0035262107849121094,105,0.01,-0.0014425060749053956,0.0,1.4425061
1.9469571,0.0002989768981933594,0.6184468,2.7242897,0.009276866912841797,0.03906479,0.0,0.10186266,2.6275043,-0.0016483570337295533,0.93888074,0.10186266,1.9469571,0.84839404,0.1274572,0.0035817623138427734,1.7987689,-3.2972546,1.8710914,0.0,2.1682596,0.0038137435913085938,106,0.025,-0.0016483570337295533,0.0,1.648357
2.5618806,0.00032329559326171875,0.702935,4.0073605,0.008889198303222656,0.014121785,0.0,-0.14320219,4.8204584,-0.0020020225048065186,1.0443672,-0.14320219,2.5618806,1.8454077,-0.1051306,0.0035390853881835938,2.6860714,-4.2318506,2.6134167,0.0,4.163507,0.003535747528076172,107,0.045,-0.0020020225048065186,0.0,2.0020225
1.6648614,0.0003781318664550781,0.6517575,2.587146,0.010145902633666992,0.011920034,0.0,-0.12053414,3.4108193,-0.0015814902782440186,1.0180115,-0.12053414,1.6648614,1.1418674,-0.09624417,0.00413203239440918,1.7646317,-3.317052,1.7193809,0.0,2.9104376,0.003376007080078125,108,0.045,-0.0015814902782440186,0.0,1.5814903
1.649165,0.00029730796813964844,0.5919018,2.9098954,0.010652780532836914,0.020279733,0.0,-0.27116063,3.0655663,-0.0016861015558242798,1.0379534,-0.27116063,1.649165,1.1496414,-0.24374777,0.004187107086181641,1.8910403,-3.3523943,1.8182367,7.152557373046875e-07,2.5997791,0.0053141117095947266,109,0.04,-0.0016861015558242798,0.0,1.6861016
1.3790658,0.0003409385681152344,0.5161731,2.2972503,0.009186983108520508,0.009201798,0.0,0.0992148,2.405448,-0.0015853054523468017,0.8875752,0.0992148,1.3790658,0.8925557,0.120602,0.0035719871520996094,1.2666694,-2.9562147,1.5205082,9.5367431640625e-07,2.0536087,0.003888845443725586,110,0.015,-0.0015853054523468017,0.0,1.5853055
2.447238,0.0003712177276611328,0.39684832,2.8507433,0.008816719055175781,0.011750934,0.0,0.15848254,3.7259846,-0.001830569863319397,1.0101464,0.15848254,2.447238,1.3587906,0.1851594,0.003604888916015625,2.2747617,-3.7925277,2.0124497,0.0,3.243405,0.003258943557739258,111,0.02,-0.001830569863319397,0.0,1.8305699
1.9623275,0.0003199577331542969,0.505494,3.1274908,0.009510993957519531,0.034719575,0.0,0.2557579,3.647403,-0.002043775796890259,0.9267846,0.2557579,1.9623275,1.2980995,0.28498903,0.0034918785095214844,1.6804024,-4.0290775,2.2206047,0.0,3.1682131,0.003248929977416992,112,0.02,-0.002043775796890259,0.0,2.0437758
1.1624244,0.0002999305725097656,0.48879823,2.554959,0.009178876876831055,0.011270643,0.0,0.06286918,3.0499144,-0.0019046467542648317,0.95597863,0.06286918,1.1624244,1.2864966,0.08651413,0.0035741329193115234,1.0862886,-3.6284711,1.8723996,0.0,2.543247,0.003443002700805664,113,0.015,-0.0019046467542648317,0.0,1.9046468
1.8361434,0.00043487548828125,0.48903194,2.6130579,0.00984501838684082,0.0141902305,0.0,0.13925226,3.2768652,-0.0019231256246566772,0.90832853,0.13925226,1.8361434,1.0457311,0.1634597,0.003923892974853516,1.6725055,-3.9325721,1.8818071,0.0,2.679532,0.00335693359375,114,0.025,-0.0019231256246566772,0.0,1.9231256
1.3897367,0.00047707557678222656,0.48380435,2.568795,0.009775161743164062,0.01514634,0.0,-0.06922226,2.9383864,-0.0018118265867233276,1.0040575,-0.06922226,1.3897367,1.2277896,-0.045346133,0.003348827362060547,1.4300097,-3.579241,1.8084044,0.0,2.3942423,0.0035140514373779297,115,0.025,-0.0018118265867233276,0.0,1.8118266
1.3238069,0.0004248619079589844,0.567477,2.2558699,0.009047985076904297,0.021700976,0.0,-0.47105163,3.2651563,-0.0016271684169769287,1.0310627,-0.47105163,1.3238069,1.3321652,-0.45012012,0.003450155258178711,1.7612433,-3.4299848,1.5486571,0.0,2.7004545,0.0034639835357666016,116,0.065,-0.0016271684169769287,0.0,1.6271684
1.0699536,0.0003418922424316406,0.5073514,2.7191586,0.00991368293762207,0.013361786,0.0,-0.12303367,3.1764033,-0.0018995811939239503,1.0470825,-0.12303367,1.0699536,1.2249864,-0.09774166,0.0034110546112060547,1.1766067,-3.76323,1.8939813,0.0,2.5641432,0.003816843032836914,117,0.025,-0.0018995811939239503,0.0,1.8995812
1.7263793,0.0004229545593261719,0.42336482,2.5380743,0.009150981903076172,0.0043218625,0.0,-0.1365279,3.065412,-0.001763844132423401,0.992088,-0.1365279,1.7263793,1.3246186,-0.112911,0.0035619735717773438,1.8516365,-3.7444625,1.742538,0.0,2.5166996,0.003515958786010742,118,0.035,-0.001763844132423401,0.0,1.7638441
1.806395,0.0002391338348388672,0.51560235,2.2658575,0.009829044342041016,0.012048871,0.0,0.16375746,3.079218,-0.0017933669090270997,0.94256705,0.16375746,1.806395,1.030309,0.18462266,0.0033800601959228516,1.6285903,-3.833999,1.6884309,0.0,2.5332022,0.0033066272735595703,119,0.01,-0.0017933669090270997,0.0,1.7933669
1.6064667,0.00035881996154785156,0.70683557,2.9662335,0.010040998458862305,0.011572416,0.0,0.032295305,3.1894507,-0.0020553319454193115,0.9714555,0.032295305,1.6064667,1.0188769,0.059902307,0.003484010696411133,1.5513355,-3.9417412,2.1125152,0.0,2.5647678,0.003293275833129883,120,0.02,-0.0020553319454193115,0.0,2.055332
1.0575109,0.0003418922424316406,0.6076662,2.332312,0.009644031524658203,0.016931592,0.0,0.11355666,2.7899036,-0.001650449514389038,0.9282714,0.11355666,1.0575109,0.79199326,0.13522933,0.003648996353149414,0.9227832,-3.2380903,1.634758,0.0,2.33988,0.0038530826568603516,121,0.01,-0.001650449514389038,0.0,1.6504495
1.1794658,0.0003142356872558594,0.4621255,2.2205126,0.010741949081420898,0.0015017799,0.0,0.13247089,2.5356655,-0.0016621073484420776,0.95434594,0.13247089,1.1794658,0.69544077,0.15301391,0.0031888484954833984,1.0371594,-3.233474,1.524979,0.0,2.0731041,0.003509998321533203,122,0.005,-0.0016621073484420776,0.0,1.6621073
1.1790842,0.00031304359436035156,0.5721915,2.13665,0.009134054183959961,0.030087002,0.0,-0.12209546,2.4035826,-0.0015549644231796266,1.0105829,-0.12209546,1.1790842,0.9731717,-0.102283925,0.003495931625366211,1.270185,-3.17443,1.425336,0.0,1.9907444,0.0034019947052001953,123,0.025,-0.0015549644231796266,0.0,1.5549644
1.063295,0.00039076805114746094,0.72681963,2.1443357,0.009440183639526367,0.006911003,0.0,-0.3324829,2.75733,-0.0013263543844223022,1.0452476,-0.3324829,1.063295,0.75730115,-0.3123659,0.0032532215118408203,1.3739903,-2.907677,1.2616763,0.0,2.2819223,0.003325939178466797,124,0.045,-0.0013263543844223022,0.0,1.3263544
1.2997917,0.0003631114959716797,0.5594484,2.1418474,0.00934290885925293,0.03905363,0.0,-0.31376904,2.8646436,-0.0016344412565231323,1.0570713,-0.31376904,1.2997917,0.87335145,-0.293985,0.0035851001739501953,1.5948133,-3.4911027,1.4533072,0.0,2.3716269,0.0034890174865722656,125,0.045,-0.0016344412565231323,0.0,1.6344413
1.2883627,0.0004119873046875,0.6761232,1.7591681,0.01024317741394043,0.029131467,0.0,-0.37238693,2.22307,-0.0012059277296066285,1.0754794,-0.37238693,1.2883627,0.6834306,-0.35600117,0.00426173210144043,1.6386627,-2.5423286,1.0682088,1.1920928955078125e-06,1.8153833,0.0035567283630371094,126,0.055,-0.0012059277296066285,0.0,1.2059277
1.5574899,0.0002968311309814453,0.5297737,1.6994183,0.009317159652709961,0.01148999,0.0,-0.039354894,2.6154182,-0.0014938746690750123,0.9751868,-0.039354894,1.5574899,0.74954623,-0.023854587,0.0033609867095947266,1.582689,-3.2686968,1.2336713,9.5367431640625e-07,2.1349015,0.0032851696014404297,127,0.025,-0.0014938746690750123,0.0,1.4938747
1.6750995,0.00032782554626464844,0.58937776,1.5391906,0.009418964385986328,0.021118093,0.0,-0.13188191,1.990286,-0.0010837464332580566,1.0255429,-0.13188191,1.6750995,0.446062,-0.117573746,0.0033032894134521484,1.7883935,-2.4562674,0.91955966,0.0,1.6337564,0.003947019577026367,128,0.04,-0.0010837464332580566,0.0,1.0837464
1.4018391,0.000492095947265625,0.64725196,1.5970819,0.009409189224243164,0.012636828,0.0,0.021704827,1.912167,-0.0010173366069793702,0.9471203,0.021704827,1.4018391,0.61942655,0.03665831,0.003399372100830078,1.3687552,-2.1662567,0.83912396,0.0,1.5553627,0.0034270286560058594,129,0.035,-0.0010173366069793702,0.0,1.0173366
1.7150038,0.00037288665771484375,0.5299184,1.4238486,0.009485244750976562,0.012374962,0.0,-0.3990464,1.8167729,-0.0011268601417541504,1.0745196,-0.3990464,1.7150038,0.59034675,-0.38593477,0.0033919811248779297,2.082674,-2.2644534,0.9014923,0.0,1.5037737,0.0035247802734375,130,0.06,-0.0011268601417541504,0.0,1.1268601
1.3175988,0.0005588531494140625,0.5736229,1.4386631,0.009127140045166016,0.011599282,0.0,-0.067798465,1.6871536,-0.001020179033279419,0.9394055,-0.067798465,1.3175988,0.51201034,-0.054432012,0.003759145736694336,1.373917,-2.287688,0.7687402,0.0,1.36378,0.0034160614013671875,131,0.04,-0.001020179033279419,0.0,1.020179
1.6472152,0.0002980232238769531,0.53492725,1.2936981,0.0092620849609375,0.033814814,0.0,-0.63391036,1.7218243,-0.0010798531770706177,1.0684695,-0.63391036,1.6472152,0.43022507,-0.6220532,0.0035619735717773438,2.2399755,-2.3326843,0.8118948,0.0,1.3819072,0.00362396240234375,132,0.065,-0.0010798531770706177,0.0,1.0798532
1.0961905,0.0004611015319824219,0.43920192,1.2258143,0.01037907600402832,0.018262925,0.0,-0.08986429,1.5368766,-0.0009247280359268189,1.0032318,-0.08986429,1.0961905,0.4370824,-0.07853088,0.0032961368560791016,1.1711649,-2.1427343,0.7112933,0.0,1.257365,0.003866910934448242,133,0.035,-0.0009247280359268189,0.0,0.92472804
1.6775475,0.00032806396484375,0.50290704,1.1095111,0.009409904479980469,0.031023828,0.0,-0.21505445,1.3909094,-0.0006153126358985901,1.0337683,-0.21505445,1.6775475,0.44683182,-0.20457466,0.0034182071685791016,1.8712397,-1.5164403,0.514124,0.0,1.1358701,0.003632068634033203,134,0.045,-0.0006153126358985901,0.0,0.61531264
1.5347406,0.0003719329833984375,0.49342403,1.1301856,0.008882999420166016,0.018178586,0.0,-0.22771809,1.5036697,-0.0007633044719696045,1.0327737,-0.22771809,1.5347406,0.25278008,-0.21717952,0.003737926483154297,1.7418174,-1.5684357,0.6244509,0.0,1.2105589,0.003496885299682617,135,0.045,-0.0007633044719696045,0.0,0.7633045
1.3404117,0.00037407875061035156,0.4352111,1.0709584,0.010471105575561523,0.014511295,0.0,-0.025695555,1.2938302,-0.0008157932162284851,0.96043706,-0.025695555,1.3404117,0.26916486,-0.015801765,0.003359079360961914,1.3495084,-1.6140593,0.64359033,0.0,1.0497276,0.0033261775970458984,136,0.03,-0.0008157932162284851,0.0,0.8157932
